seed,step,w2,grad_w2,realized_step_w2,loss
0,4151,4.957784652709961,0.0013172756880521774,0.002128124237060547,0.37424546480178833
0,4201,5.064451694488525,0.0012921877205371857,0.0021381378173828125,0.3713831603527069
0,4251,5.171647548675537,0.0012675048783421516,0.0021491050720214844,0.36853423714637756
0,4301,5.2793684005737305,0.0012425417080521584,0.002159595489501953,0.36569854617118835
0,4351,5.387611389160156,0.001219896599650383,0.0021696090698242188,0.36287593841552734
0,4401,5.496372222900391,0.0011959625408053398,0.0021800994873046875,0.360066294670105
0,4451,5.605653762817383,0.0011723274365067482,0.0021905899047851562,0.35726940631866455
0,4501,5.715442657470703,0.0011506220325827599,0.002201080322265625,0.35448554158210754
0,4551,5.825739860534668,0.0011275196447968483,0.0022110939025878906,0.3517143726348877
0,4601,5.936537742614746,0.0011065946891903877,0.0022211074829101562,0.34895601868629456
0,4651,6.047831058502197,0.0010853121057152748,0.0022306442260742188,0.3462105691432953
0,4701,6.159612655639648,0.0010631410405039787,0.0022406578063964844,0.34347793459892273
0,4751,6.271878242492676,0.001043054275214672,0.002250194549560547,0.34075823426246643
0,4801,6.384618282318115,0.0010233167558908463,0.0022597312927246094,0.33805152773857117
0,4851,6.497828006744385,0.0010023880749940872,0.0022687911987304688,0.33535781502723694
0,4901,6.611500263214111,0.000982397235929966,0.0022783279418945312,0.33267727494239807
0,4951,6.725625038146973,0.0009632855653762817,0.0022869110107421875,0.33000990748405457
0,5001,6.840196132659912,0.0009441031143069267,0.0022954940795898438,0.32735583186149597
0,5051,6.955206394195557,0.0009247949346899986,0.002304553985595703,0.32471519708633423
0,5101,7.070645809173584,0.0009070094674825668,0.0023131370544433594,0.3220880925655365
0,5151,7.186507225036621,0.0008889287710189819,0.0023212432861328125,0.31947454810142517
0,5201,7.302781581878662,0.0008714841678738594,0.0023293495178222656,0.31687480211257935
0,5251,7.419461250305176,0.0008519906550645828,0.0023369789123535156,0.3142888844013214
0,5301,7.536536693572998,0.0008368771523237228,0.0023450851440429688,0.3117169439792633
0,5351,7.6540093421936035,0.0009188391268253326,0.002369403839111328,0.30915915966033936
0,5401,7.771852493286133,0.0009327186271548271,0.002384185791015625,0.30661559104919434
0,5451,7.890047550201416,0.0007810546085238457,0.0023665428161621094,0.3040863275527954
0,5501,8.00861930847168,0.0007710438221693039,0.0023756027221679688,0.30157148838043213
0,5551,8.127577781677246,0.0014873957261443138,0.0024852752685546875,0.29907286167144775
0,5601,8.246798515319824,0.0006854906678199768,0.0023794174194335938,0.2965857982635498
0,5651,8.366400718688965,0.0007284432649612427,0.0023956298828125,0.2941150665283203
0,5701,8.486322402954102,0.0007109120488166809,0.0024013519287109375,0.29165926575660706
0,5751,8.606522560119629,0.00014953501522541046,0.002288818359375,0.28922051191329956
0,5801,8.727119445800781,0.0007409639656543732,0.0024271011352539062,0.28679269552230835
0,5851,8.847957611083984,0.0006596613675355911,0.00241851806640625,0.284382164478302
0,5901,8.969096183776855,0.0006487900391221046,0.0024251937866210938,0.28198689222335815
0,5951,9.090385437011719,0.0004952931776642799,0.0021886825561523438,0.2796107828617096
0,6001,9.212200164794922,0.0005249623209238052,0.0024166107177734375,0.2772427201271057
0,6051,9.334169387817383,0.0006205784156918526,0.0024433135986328125,0.2748938798904419
0,6101,9.456388473510742,0.000600697472691536,0.0024471282958984375,0.27256056666374207
0,6151,9.578912734985352,0.00141944270581007,0.002605438232421875,0.27024492621421814
0,6201,9.70157527923584,0.0005983607843518257,0.0024652481079101562,0.2679411768913269
0,6251,9.82451343536377,0.0005561411380767822,0.0024595260620117188,0.26565513014793396
0,6301,9.947688102722168,0.0005504284054040909,0.0024662017822265625,0.2633849084377289
0,6351,10.071044921875,0.0008395444601774216,0.0024766921997070312,0.2611308693885803
0,6401,10.194668769836426,0.000466679222881794,0.0024595260620117188,0.2588924169540405
0,6451,10.318479537963867,0.0005212603136897087,0.00247955322265625,0.2566700875759125
0,6501,10.442481994628906,0.0005052797496318817,0.0024824142456054688,0.254463791847229
0,6551,10.566676139831543,0.0004957634955644608,0.0024852752685546875,0.2522734999656677
0,6601,10.691064834594727,0.0005060601979494095,0.0024967193603515625,0.25009918212890625
0,6651,10.815573692321777,0.00018202047795057297,0.002410888671875,0.24794134497642517
0,6701,10.94033145904541,0.000437847338616848,0.0024890899658203125,0.24579910933971405
0,6751,11.065224647521973,0.00044988002628088,0.0024976730346679688,0.2436731457710266
0,6801,11.190277099609375,0.0004426557570695877,0.00250244140625,0.24156327545642853
0,6851,11.315672874450684,0.0013424474745988846,0.0028429031372070312,0.23947148025035858
0,6901,11.440828323364258,0.0004384433850646019,0.0025205612182617188,0.23739200830459595
0,6951,11.566301345825195,0.0004216879606246948,0.0025119781494140625,0.23533058166503906
0,7001,11.691919326782227,0.00040618423372507095,0.0025129318237304688,0.23328512907028198
0,7051,11.817672729492188,0.0003990139812231064,0.0025167465209960938,0.23125572502613068
0,7101,11.943611145019531,0.000654654111713171,0.0026187896728515625,0.22924236953258514
0,7151,12.0695219039917,0.00020727142691612244,0.0024671554565429688,0.227245032787323
0,7201,12.195643424987793,0.00036380626261234283,0.002521514892578125,0.22526367008686066
0,7251,12.321855545043945,0.0003657834604382515,0.00252532958984375,0.22329829633235931
0,7301,12.44818115234375,0.00035913940519094467,0.0025281906127929688,0.22134871780872345
0,7351,12.574723243713379,0.0007360070012509823,0.0027294158935546875,0.21941541135311127
0,7401,12.701102256774902,0.00032333284616470337,0.0025281906127929688,0.21749740839004517
0,7451,12.827702522277832,0.00032963696867227554,0.0025300979614257812,0.21559539437294006
0,7501,12.95439338684082,0.00033522024750709534,0.0025377273559570312,0.21370910108089447
0,7551,13.08105754852295,5.15524297952652e-05,0.0023565292358398438,0.21183887124061584
0,7601,13.208002090454102,0.00032260408625006676,0.0025434494018554688,0.2099837064743042
0,7651,13.334922790527344,0.0003117946907877922,0.00254058837890625,0.2081441879272461
0,7701,13.462151527404785,0.001219666562974453,0.0029811859130859375,0.20632201433181763
0,7751,13.588951110839844,0.00029129069298505783,0.00252532958984375,0.2045118361711502
0,7801,13.716086387634277,0.0002961810678243637,0.0025463104248046875,0.2027187943458557
0,7851,13.843260765075684,0.0002663782797753811,0.0025358200073242188,0.20094095170497894
0,7901,13.970573425292969,0.0003939298912882805,0.0026464462280273438,0.1991783082485199
0,7951,14.097790718078613,0.0003025117330253124,0.0025615692138671875,0.19743095338344574
0,8001,14.22512435913086,0.00025962013751268387,0.0025453567504882812,0.1956985890865326
0,8051,14.352619171142578,8.329842239618301e-05,0.002605438232421875,0.19398117065429688
0,8101,14.479913711547852,0.0001683756709098816,0.00251007080078125,0.19227884709835052
0,8151,14.607379913330078,0.0002498505637049675,0.0025501251220703125,0.19059151411056519
0,8201,14.734895706176758,0.00024713343009352684,0.0025510787963867188,0.18891854584217072
0,8251,14.862737655639648,0.001799384132027626,0.0033044815063476562,0.18726448714733124
0,8301,14.99001407623291,0.0003564227372407913,0.0026111602783203125,0.1856171041727066
0,8351,15.117576599121094,0.00022390857338905334,0.0025463104248046875,0.1839882731437683
0,8401,15.245205879211426,0.00022947974503040314,0.0025548934936523438,0.18237371742725372
0,8451,15.372886657714844,0.00024209963157773018,0.0025663375854492188,0.18077319860458374
0,8501,15.50041389465332,0.0002613430842757225,0.0022754669189453125,0.17918775975704193
0,8551,15.62820816040039,0.0002436535432934761,0.0025730133056640625,0.1776159703731537
0,8601,15.755888938903809,0.00021233083680272102,0.0025539398193359375,0.17605847120285034
0,8651,15.883615493774414,0.0002081659622490406,0.0025548934936523438,0.17451469600200653
0,8701,16.011375427246094,0.00018823379650712013,0.002544403076171875,0.1729845255613327
0,8751,16.138992309570312,6.308220326900482e-05,0.002368927001953125,0.17146840691566467
0,8801,16.26688003540039,0.00024513062089681625,0.00258636474609375,0.16996629536151886
0,8851,16.39463996887207,0.00019726529717445374,0.002559661865234375,0.16847747564315796
0,8901,16.522422790527344,0.00018127262592315674,0.0025482177734375,0.16700197756290436
0,8951,16.649890899658203,0.0008398117497563362,0.0018596649169921875,0.1655418425798416
0,9001,16.777931213378906,0.00015354342758655548,0.0025196075439453125,0.16409184038639069
0,9051,16.905715942382812,0.0001874258741736412,0.00255584716796875,0.16265666484832764
0,9101,17.033523559570312,0.00019697751849889755,0.002567291259765625,0.16123422980308533
0,9151,17.16080093383789,0.0010103695094585419,0.0015869140625,0.15982741117477417
0,9201,17.289085388183594,0.0002866620197892189,0.0026302337646484375,0.15842889249324799
0,9251,17.416810989379883,0.00017685303464531898,0.0025539398193359375,0.15704545378684998
0,9301,17.544586181640625,0.00016850000247359276,0.0025539398193359375,0.15567459166049957
0,9351,17.671682357788086,0.0014800652861595154,0.0012073516845703125,0.15432128310203552
0,9401,17.80008888244629,0.00022893771529197693,0.0026187896728515625,0.15297113358974457
0,9451,17.927759170532227,0.00016227923333644867,0.0025501251220703125,0.1516382247209549
0,9501,18.05549430847168,0.0001670527271926403,0.00255584716796875,0.1503172367811203
0,9551,18.1832332611084,0.00016974704340100288,0.002559661865234375,0.1490083634853363
0,9601,18.31093978881836,0.00041202642023563385,0.0022754669189453125,0.14771194756031036
0,9651,18.438650131225586,0.00017991149798035622,0.0025539398193359375,0.14642682671546936
0,9701,18.56635856628418,0.00016539450734853745,0.002559661865234375,0.14515399932861328
0,9751,18.694095611572266,0.00020342180505394936,0.0025997161865234375,0.14389263093471527
0,9801,18.82155990600586,0.0002978909760713577,0.0021495819091796875,0.14264340698719025
0,9851,18.94944190979004,0.00017678271979093552,0.002567291259765625,0.1414051204919815
0,9901,19.07714080810547,0.00015414226800203323,0.00255584716796875,0.14017826318740845
0,9951,19.20448875427246,0.0015743072144687176,0.001407623291015625,0.13896837830543518
0,10001,19.332408905029297,0.00027151452377438545,0.0026187896728515625,0.13775956630706787
0,10051,19.459970474243164,0.00015947408974170685,0.00255584716796875,0.1365673989057541
0,10101,19.587581634521484,0.0001508854329586029,0.0025539398193359375,0.13538585603237152
0,10151,19.715198516845703,0.00014353077858686447,0.002552032470703125,0.1342150866985321
0,10201,19.843114852905273,0.0006400146521627903,0.003063201904296875,0.1330554336309433
0,10251,19.97035789489746,2.7291011065244675e-05,0.0024166107177734375,0.1319059133529663
0,10301,20.097990036010742,0.00014934036880731583,0.0025539398193359375,0.13076740503311157
0,10351,20.225566864013672,9.276531636714935e-05,0.0025043487548828125,0.12963919341564178
0,10401,20.353382110595703,0.0005790446884930134,0.0029888153076171875,0.12852199375629425
0,10451,20.480695724487305,0.00012637116014957428,0.002544403076171875,0.12741459906101227
0,10501,20.6082706451416,0.00013887928798794746,0.0025539398193359375,0.12631750106811523
0,10551,20.735137939453125,0.0007981313392519951,0.001399993896484375,0.12523239850997925
0,10601,20.86321258544922,8.326349779963493e-05,0.002471923828125,0.12415459007024765
0,10651,20.99073028564453,0.0001216311939060688,0.0025386810302734375,0.12308825552463531
0,10701,21.118276596069336,0.00012816675007343292,0.0025463104248046875,0.12203117460012436
0,10751,21.245826721191406,0.00012703100219368935,0.0025482177734375,0.12098374962806702
0,10801,21.37371063232422,0.0010056649334728718,0.003421783447265625,0.11994819343090057
0,10851,21.500625610351562,7.9283956438303e-05,0.002483367919921875,0.11891967803239822
0,10901,21.62807846069336,0.00013381941244006157,0.0025501251220703125,0.11790195107460022
0,10951,21.755523681640625,0.00013130391016602516,0.002552032470703125,0.11689332127571106
0,11001,21.882972717285156,0.000124993734061718,0.0025482177734375,0.11589393764734268
0,11051,22.010467529296875,0.00017413776367902756,0.002613067626953125,0.11490368098020554
0,11101,22.137840270996094,0.0004537850618362427,0.0027904510498046875,0.11392352730035782
0,11151,22.265071868896484,0.00013500172644853592,0.0025634765625,0.11295243352651596
0,11201,22.392398834228516,0.00012728525325655937,0.0025463104248046875,0.11199013888835907
0,11251,22.51974868774414,0.00012524891644716263,0.0025482177734375,0.11103656888008118
0,11301,22.647098541259766,0.00011845771223306656,0.0025424957275390625,0.11009176075458527
0,11351,22.775035858154297,0.0009347675368189812,0.00351715087890625,0.10915692150592804
0,11401,22.901845932006836,8.958904072642326e-05,0.0024929046630859375,0.10822751373052597
0,11451,23.02926254272461,0.00013248948380351067,0.0025615692138671875,0.1073082983493805
0,11501,23.156076431274414,0.0006804931908845901,0.00151824951171875,0.10639896988868713
0,11551,23.283926010131836,5.328422412276268e-05,0.0024852752685546875,0.10549554228782654
0,11601,23.41131591796875,0.0001252535730600357,0.0025577545166015625,0.10460159927606583
0,11651,23.538711547851562,0.00014359364286065102,0.00258636474609375,0.10371572524309158
0,11701,23.66623306274414,0.0004108748398721218,0.0029354095458984375,0.10283830761909485
0,11751,23.79330062866211,0.00013610487803816795,0.002559661865234375,0.1019691452383995
0,11801,23.920597076416016,0.00012217601761221886,0.0025577545166015625,0.10110801458358765
0,11851,24.047954559326172,8.398480713367462e-05,0.0025119781494140625,0.10025423020124435
0,11901,24.175003051757812,0.00018311338499188423,0.0021038055419921875,0.09940885752439499
0,11951,24.302534103393555,0.0001461501233279705,0.0025844573974609375,0.09857137501239777
0,12001,24.429800033569336,0.0001109936274588108,0.002544403076171875,0.09774146974086761
0,12051,24.557090759277344,6.325123831629753e-05,0.00250244140625,0.09692161530256271
0,12101,24.684185028076172,0.00016268715262413025,0.0021648406982421875,0.09610427916049957
0,12151,24.811677932739258,0.00012531783431768417,0.002567291259765625,0.09529699385166168
0,12201,24.938962936401367,0.0001068534329533577,0.002544403076171875,0.09449699521064758
0,12251,25.066104888916016,0.0007660556584596634,0.00284576416015625,0.09370630234479904
0,12301,25.193302154541016,0.0001794528216123581,0.002620697021484375,0.09292063117027283
0,12351,25.32032585144043,0.00011507607996463776,0.0025386810302734375,0.09214381873607635
0,12401,25.447481155395508,0.00011171633377671242,0.002544403076171875,0.09137362241744995
0,12451,25.574674606323242,0.00011083949357271194,0.002544403076171875,0.09061022847890854
0,12501,25.70186996459961,9.173387661576271e-05,0.0025234222412109375,0.0898536965250969
0,12551,25.829153060913086,0.0001259325072169304,0.0027179718017578125,0.08910468220710754
0,12601,25.956026077270508,0.0001141279935836792,0.0025539398193359375,0.08836290240287781
0,12651,26.08310317993164,0.00011611217632889748,0.0025463104248046875,0.0876275822520256
0,12701,26.21022605895996,0.00012844381853938103,0.002567291259765625,0.08689893037080765
0,12751,26.33692169189453,0.0003684177063405514,0.001804351806640625,0.08617710322141647
0,12801,26.464488983154297,0.00012802565470337868,0.00257110595703125,0.08546116948127747
0,12851,26.59154510498047,1.968909054994583e-05,0.0023784637451171875,0.08475202322006226
0,12901,26.718585968017578,2.962164580821991e-05,0.002323150634765625,0.08404961228370667
0,12951,26.845796585083008,9.252876043319702e-05,0.00252532958984375,0.08335366100072861
0,13001,26.97284698486328,5.251727998256683e-06,0.0023899078369140625,0.08266383409500122
0,13051,27.100130081176758,0.0004109460860490799,0.0029144287109375,0.08198098093271255
0,13101,27.226961135864258,0.0001130448654294014,0.00254058837890625,0.08130407333374023
0,13151,27.35405731201172,0.00010966788977384567,0.002544403076171875,0.08063313364982605
0,13201,27.481159210205078,7.107993587851524e-05,0.0024967193603515625,0.07996810972690582
0,13251,27.608322143554688,0.0005197953432798386,0.002948760986328125,0.07931015640497208
0,13301,27.735055923461914,0.00012162653729319572,0.0025424957275390625,0.07865791767835617
0,13351,27.8620548248291,0.00010785972699522972,0.0025386810302734375,0.07801151275634766
0,13401,27.989078521728516,9.686918929219246e-05,0.0025310516357421875,0.07737080752849579
0,13451,28.116275787353516,0.0001739361323416233,0.0026397705078125,0.07673540711402893
0,13501,28.2430419921875,0.00020766397938132286,0.002193450927734375,0.07610666006803513
0,13551,28.370121002197266,0.00010717613622546196,0.0025272369384765625,0.07548346370458603
0,13601,28.49715805053711,0.0001072809100151062,0.0025424957275390625,0.07486569136381149
0,13651,28.624256134033203,0.000157961156219244,0.0026149749755859375,0.07425336539745331
0,13701,28.751079559326172,8.488167077302933e-05,0.002231597900390625,0.07364661991596222
0,13751,28.8783016204834,9.0746209025383e-05,0.002529144287109375,0.07304535806179047
0,13801,29.00563621520996,0.000405346741899848,0.002960205078125,0.07244952023029327
0,13851,29.13237953186035,0.00013271858915686607,0.0025272369384765625,0.07185904681682587
0,13901,29.259437561035156,8.337479084730148e-05,0.0025157928466796875,0.07127396017313004
0,13951,29.3870849609375,0.0008119826670736074,0.00353240966796875,0.07069526612758636
0,14001,29.51347541809082,3.458978608250618e-05,0.0023860931396484375,0.07011962682008743
0,14051,29.640583038330078,0.00011483952403068542,0.00255584716796875,0.0695502981543541
0,14101,29.767187118530273,0.000532825943082571,0.0016422271728515625,0.06898689270019531
0,14151,29.894702911376953,0.00021976791322231293,0.0026531219482421875,0.06842689961194992
0,14201,30.021690368652344,8.965795859694481e-05,0.0025234222412109375,0.0678727999329567
0,14251,30.148672103881836,5.719764158129692e-05,0.0023174285888671875,0.06732356548309326
0,14301,30.27584457397461,9.662308730185032e-05,0.00258636474609375,0.06677944958209991
0,14351,30.402793884277344,8.465559221804142e-05,0.0025177001953125,0.0662403330206871
0,14401,30.529911041259766,0.00012770970351994038,0.0025787353515625,0.06570574641227722
0,14451,30.656766891479492,4.113186150789261e-06,0.00228118896484375,0.06517601013183594
0,14501,30.78396224975586,0.00011700321920216084,0.002552032470703125,0.064651258289814
0,14551,30.91105079650879,0.00011302041821181774,0.002559661865234375,0.06413092464208603
0,14601,31.038393020629883,0.00028852815739810467,0.0029087066650390625,0.06361527740955353
0,14651,31.165138244628906,4.654121585190296e-05,0.002475738525390625,0.06310439854860306
0,14701,31.292287826538086,0.00012351642362773418,0.002574920654296875,0.06259789317846298
0,14751,31.419546127319336,0.0005412751343101263,0.0030193328857421875,0.06209639087319374
0,14801,31.546424865722656,0.0001297213602811098,0.0025844573974609375,0.06159863620996475
0,14851,31.673542022705078,0.0001256382092833519,0.0025787353515625,0.061105526983737946
0,14901,31.800752639770508,0.0004637856036424637,0.002910614013671875,0.060617171227931976
0,14951,31.927703857421875,0.00013483921065926552,0.002590179443359375,0.06013273075222969
0,15001,32.05483627319336,0.00012845266610383987,0.00258636474609375,0.059652648866176605
0,15051,32.182037353515625,0.0004139658994972706,0.002857208251953125,0.05917717143893242
0,15101,32.30901336669922,0.00010439171455800533,0.002552032470703125,0.058705586940050125
0,15151,32.436126708984375,4.9012014642357826e-05,0.002471923828125,0.05823815241456032
0,15201,32.563499450683594,0.0004710922949016094,0.00301361083984375,0.057775311172008514
0,15251,32.69037628173828,8.904514834284782e-05,0.002532958984375,0.05731604993343353
0,15301,32.817562103271484,9.206030517816544e-05,0.002536773681640625,0.056860893964767456
0,15351,32.94414520263672,0.0007558853831142187,0.0013427734375,0.05641178786754608
0,15401,33.07163619995117,3.332272171974182e-05,0.00244903564453125,0.055963512510061264
0,15451,33.19874954223633,9.770109318196774e-05,0.002544403076171875,0.055520761758089066
0,15501,33.32591247558594,9.467639029026031e-05,0.002536773681640625,0.055081628262996674
0,15551,33.45348358154297,0.00045476597733795643,0.003086090087890625,0.054646387696266174
0,15601,33.58031463623047,0.00010528159327805042,0.002605438232421875,0.05421486496925354
0,15651,33.707374572753906,9.858328849077225e-05,0.0025482177734375,0.053787488490343094
0,15701,33.834598541259766,8.81559681147337e-05,0.002532958984375,0.053363461047410965
0,15751,33.9630012512207,0.001955210929736495,0.004974365234375,0.05295295640826225
0,15801,34.0889892578125,0.0002181963063776493,0.002712249755859375,0.052527159452438354
0,15851,34.21598815917969,9.127543307840824e-05,0.002532958984375,0.05211470648646355
0,15901,34.343204498291016,9.542587213218212e-05,0.002544403076171875,0.05170552432537079
0,15951,34.47041702270508,2.5676563382148743e-05,0.002361297607421875,0.05129970237612724
0,16001,34.5976676940918,3.9128586649894714e-05,0.00241851806640625,0.05089773237705231
0,16051,34.724891662597656,8.197384886443615e-05,0.002521514892578125,0.05049925670027733
0,16101,34.85219955444336,6.821053102612495e-05,0.002506256103515625,0.050103992223739624
0,16151,34.9794807434082,0.00012939190492033958,0.00237274169921875,0.049712441861629486
0,16201,35.106685638427734,5.928543396294117e-05,0.002498626708984375,0.049324292689561844
0,16251,35.23402786254883,0.00010834122076630592,0.002567291259765625,0.04893936589360237
0,16301,35.36128616333008,0.00044062407687306404,0.00266265869140625,0.04855785518884659
0,16351,35.488590240478516,0.00019078259356319904,0.00267791748046875,0.04817991331219673
0,16401,35.61576461791992,0.00010778103023767471,0.0025634765625,0.047805238515138626
0,16451,35.743106842041016,0.00010069110430777073,0.002559661865234375,0.04743354022502899
0,16501,35.869544982910156,0.0014346200041472912,0.000507354736328125,0.04707207530736923
0,16551,35.99774932861328,0.000195416621863842,0.00266265869140625,0.04670005664229393
0,16601,36.12497329711914,0.00011026626452803612,0.0025634765625,0.046338196843862534
