seed,step,R_cert,gap,crossing_step
0,10500,0.87140100282013,0.0815877073112174,4016.0
0,10525,0.8739823938261088,0.0815751971771514,4016.0
0,10550,0.8765653816737375,0.0815669896245943,4016.0
0,10575,0.8791468057792802,0.0815582387767475,4016.0
0,10600,0.8817236996195503,0.081550827331994,4016.0
0,10625,0.8843038460410113,0.0815426178775982,4016.0
0,10650,0.8868943293177338,0.0815319153113423,4016.0
0,10675,0.8894698397721271,0.0815244158996768,4016.0
0,10700,0.8920489352553211,0.0815162412222645,4016.0
0,10725,0.8946287267098559,0.0815081820479544,4016.0
0,10750,0.897209438909271,0.0815000996712762,4016.0
0,10775,0.8997917756876079,0.0814921223102476,4016.0
0,10800,0.9023934923171056,0.0814769126995438,4016.0
0,10825,0.9049473571010007,0.081474389200173,4016.0
0,10850,0.9075259796014056,0.0814682730403024,4016.0
0,10875,0.9101064383438145,0.0814606102091177,4016.0
0,10900,0.9126854305627342,0.0814530128052011,4016.0
0,10925,0.9152650916570324,0.0814454558852406,4016.0
0,10950,0.9178448866100823,0.0814379594620797,4016.0
0,10975,0.9204251942802677,0.081430506977679,4016.0
0,11000,0.9229680456068308,0.0814233880216179,4016.0
0,11025,0.9255815079622053,0.0814157108197886,4016.0
0,11050,0.9281559629363566,0.0814087550055551,4016.0
0,11075,0.930737855074152,0.0814010891283212,4016.0
0,11100,0.9333147523397437,0.0813941581394988,4016.0
0,11125,0.9358927717287036,0.0813870404187526,4016.0
0,11150,0.9384713256854473,0.0813800481802817,4016.0
0,11175,0.941050181071248,0.0813731246669111,4016.0
0,11200,0.9436294429736058,0.0813662556102849,4016.0
0,11225,0.9462092452342834,0.081359440227068,4016.0
0,11250,0.9487308164149937,0.081357671573417,4016.0
0,11275,0.9513802480593647,0.0813422625830404,4016.0
0,11300,0.9539435981650841,0.081339176781094,4016.0
0,11325,0.9565153690853878,0.081333027580817,4016.0
0,11350,0.9590935905130834,0.0813260037671459,4016.0
0,11375,0.96167037091549,0.0813196811252359,4016.0
0,11400,0.9642480099986565,0.0813132693878313,4016.0
0,11425,0.9668260900823735,0.0813069364454337,4016.0
0,11450,0.9694045710257243,0.0813006573264356,4016.0
0,11475,0.9719834859478997,0.0812944329934595,4016.0
0,11500,0.9745628946400153,0.0812882587389984,4016.0
0,11525,0.9771095384719469,0.0812837036390394,4016.0
0,11550,0.9797290450710259,0.0812741548387738,4016.0
0,11575,0.982294562377999,0.0812693067293901,4016.0
0,11600,0.9848669164479503,0.0812640314544088,4016.0
0,11625,0.9874434325036975,0.0812580579427475,4016.0
0,11650,0.9900200670385368,0.0812521825295906,4016.0
0,11675,0.9925969670169243,0.0812463947244652,4016.0
0,11700,0.9951743815070894,0.0812406598303558,4016.0
0,11725,0.9977523217528889,0.0812349780366172,4016.0
0,11750,1.0003307620082054,0.081229345857265,4016.0
0,11775,1.0029097003314156,0.0812237632134329,4016.0
0,11800,1.0054891324516406,0.0812182295896741,4016.0
0,11825,1.0080664525766139,0.0812129729965747,4016.0
0,11850,1.0106768963056907,0.0812030402365291,4016.0
0,11875,1.0132181228723867,0.0812012064303506,4016.0
0,11900,1.0157907506314634,0.0811969615693204,4016.0
0,11925,1.0183673226055614,0.0811911431519591,4016.0
0,11950,1.020943352203068,0.081185779043023,4016.0
0,11975,1.0235193624152628,0.081180610566439,4016.0
0,12000,1.026095908586731,0.0811754877661674,4016.0
0,12025,1.0286731297083331,0.0811703970885928,4016.0
0,12050,1.0312509354488917,0.0811653542702903,4016.0
0,12075,1.033829325167952,0.0811603573766039,4016.0
0,12100,1.036408294824317,0.0811554055520153,4016.0
0,12125,1.0389878359497942,0.0811504986649893,4016.0
0,12150,1.0415679401893414,0.0811456365512146,4016.0
0,12175,1.0441493629202108,0.0811407287554093,4016.0
0,12200,1.046738312220658,0.0811324559553412,4016.0
0,12225,1.0492897247475415,0.0811332488000884,4016.0
0,12250,1.0518723397212593,0.0811265763292863,4016.0
0,12275,1.054449038181269,0.0811217104251422,4016.0
0,12300,1.057024460078725,0.0811170793365532,4016.0
0,12325,1.0596006090021404,0.0811125573117119,4016.0
0,12350,1.062177602289312,0.0811080331970872,4016.0
0,12375,1.0647551847222452,0.0811035775024757,4016.0
0,12400,1.0673334707819213,0.0810991567144236,4016.0
0,12425,1.0699124256970307,0.0810947783759545,4016.0
0,12450,1.0724920466584429,0.0810904406924368,4016.0
0,12475,1.075072325754657,0.0810861433022225,4016.0
0,12500,1.0776532540463437,0.081081886110029,4016.0
0,12525,1.0802348229058942,0.0810776689683137,4016.0
0,12550,1.082817491566769,0.0810734209137478,4016.0
0,12575,1.0854345876195477,0.08105773607801,4016.0
0,12600,1.0879564585700146,0.0810688463936828,4016.0
0,12625,1.090546715471786,0.0810602923526033,4016.0
0,12650,1.0931201942603643,0.0810566126149567,4016.0
0,12675,1.0956953295794905,0.0810528278775,4016.0
0,12700,1.098272016866209,0.0810488949058227,4016.0
0,12725,1.100849527319565,0.0810450053399574,4016.0
0,12750,1.1034277942561095,0.0810411566505191,4016.0
0,12775,1.106006866873384,0.0810373390889709,4016.0
0,12800,1.1085867106481646,0.081033559053083,4016.0
0,12825,1.1111673184762816,0.0810298152939279,4016.0
0,12850,1.113748679104494,0.0810261079971761,4016.0
0,12875,1.1163307831181288,0.0810224368893144,4016.0
0,12900,1.1189136211260176,0.0810188017768469,4016.0
0,12925,1.1214971838885237,0.0810152024618635,4016.0
0,12950,1.124081489059618,0.0810116338951116,4016.0
0,12975,1.1266102207844149,0.0810168479784056,4016.0
0,13000,1.1292182203004537,0.0810094451371767,4016.0
0,13025,1.1318221390266734,0.0809987187254761,4016.0
0,13050,1.1343912096540432,0.0809976844051427,4016.0
0,13075,1.1369686004753754,0.0809940175426007,4016.0
0,13100,1.13954667363458,0.0809905719748114,4016.0
0,13125,1.1421252777504123,0.0809872751980647,4016.0
0,13150,1.1447047786364015,0.0809840082984347,4016.0
0,13175,1.1472851934284056,0.0809807699444693,4016.0
0,13200,1.1498664842945117,0.0809775645021622,4016.0
0,13225,1.1524486373660132,0.0809743927125623,4016.0
0,13250,1.1550316449719678,0.0809712535777165,4016.0
0,13275,1.1576154954331648,0.0809681470270802,4016.0
0,13300,1.160200177654792,0.0809650729406472,4016.0
0,13325,1.1627856809540642,0.0809620311381689,4016.0
0,13350,1.1653719947937828,0.0809590214661062,4016.0
0,13375,1.1679591126193996,0.0809560429723172,4016.0
0,13400,1.1705413318741669,0.0809542555436961,4016.0
0,13425,1.1730967431938004,0.0809583727232916,4016.0
0,13450,1.175709533210541,0.0809445127708619,4016.0
0,13475,1.1782797712455177,0.0809445450407633,4016.0
0,13500,1.1808612185321492,0.0809409418170603,4016.0
0,13525,1.1834402564345459,0.0809383721820746,4016.0
0,13550,1.186020939506132,0.0809356353881378,4016.0
0,13575,1.188602721994711,0.0809329184318099,4016.0
0,13600,1.1911854813439269,0.0809302341251592,4016.0
0,13625,1.1937692074833546,0.0809275815123227,4016.0
0,13650,1.1963539022171688,0.0809249573310646,4016.0
0,13675,1.1989395466653106,0.0809223630543081,4016.0
0,13700,1.2015261293439614,0.0809197981579159,4016.0
0,13725,1.2041136374272543,0.0809172625991316,4016.0
0,13750,1.206702058690912,0.0809147562533523,4016.0
0,13775,1.2092913812097108,0.0809122789797047,4016.0
0,13800,1.2118815933175027,0.080909830634233,4016.0
0,13825,1.21447265195887,0.0809074186229215,4016.0
0,13850,1.2171341133904992,0.0808830649243961,4016.0
0,13875,1.2196614053142598,0.0808957214304975,4016.0
0,13900,1.2222200943345496,0.0809005880138022,4016.0
0,13925,1.2248048126186266,0.0808971751356555,4016.0
0,13950,1.2273851890085103,0.0808953430964121,4016.0
0,13975,1.2299686155073892,0.0808929811198848,4016.0
0,14000,1.2325527285056959,0.080890766901152,4016.0
0,14025,1.2351378870906895,0.0808885893516175,4016.0
0,14050,1.237724138326748,0.0808864368620012,4016.0
0,14075,1.2403114642990023,0.0808843093860933,4016.0
0,14100,1.2428998411788088,0.0808822100368371,4016.0
0,14125,1.245489259213309,0.0808801372751251,4016.0
0,14150,1.248079703140525,0.0808780913086755,4016.0
0,14175,1.2506711593022635,0.0808760719680052,4016.0
0,14200,1.2532636141012536,0.080874079142506,4016.0
0,14225,1.2558570541659277,0.0808721127355509,4016.0
0,14250,1.2584514664154014,0.0808701726433307,4016.0
0,14275,1.2610468429520545,0.0808682574621646,4016.0
0,14300,1.2636284166379155,0.0808700765023324,4016.0
0,14325,1.2662544155070818,0.0808538037599979,4016.0
0,14350,1.2688088475818076,0.0808617275055278,4016.0
0,14375,1.2713894873830272,0.080860822492196,4016.0
0,14400,1.2739759425821102,0.0808582651923601,4016.0
0,14425,1.2765604119228382,0.0808567330282081,4016.0
0,14450,1.2791468243535273,0.080854995705724,4016.0
0,14475,1.2817344552600876,0.0808532870609677,4016.0
0,14500,1.284323259056526,0.0808516160931178,4016.0
0,14525,1.2869132557981555,0.0808499704564957,4016.0
0,14550,1.2895044309656494,0.080848348959349,4016.0
0,14575,1.2920967658068392,0.0808467521058329,4016.0
0,14600,1.2946902444017385,0.0808451797372611,4016.0
0,14625,1.2972848510291846,0.0808436317100613,4016.0
0,14650,1.299880570080786,0.0808421079390386,4016.0
0,14675,1.30247738622791,0.0808406083481418,4016.0
0,14700,1.3050752844587967,0.0808391328531321,4016.0
0,14725,1.3076742500405973,0.0808376813727842,4016.0
0,14750,1.3102742687579259,0.0808362537585654,4016.0
0,14775,1.3128750351727168,0.0808349328700823,4016.0
0,14800,1.3154332019857975,0.0808459951412179,4016.0
0,14825,1.3180590436363084,0.0808310546289434,4016.0
0,14850,1.3206463738594127,0.0808289639254415,4016.0
0,14875,1.3232291464759374,0.0808291515844294,4016.0
0,14900,1.3258194495675002,0.0808274103290478,4016.0
0,14925,1.328409366712552,0.0808262520101408,4016.0
0,14950,1.3310008266997257,0.0808250362519311,4016.0
0,14975,1.3335936585564896,0.0808238258829918,4016.0
0,15000,1.336187785165339,0.0808226412673511,4016.0
0,15025,1.3387831921288091,0.080821480463642,4016.0
0,15050,1.3413798623080784,0.080820342843245,4016.0
0,15075,1.3439777802022737,0.0808192275143921,4016.0
0,15100,1.3465769275322073,0.0808181346069392,4016.0
0,15125,1.3491772870734802,0.0808170640107399,4016.0
0,15150,1.351778841731284,0.080816015674404,4016.0
0,15175,1.3543815747684989,0.0808149895326884,4016.0
0,15200,1.3569854697641122,0.0808139855189797,4016.0
0,15225,1.3595905105650326,0.0808130035790144,4016.0
0,15250,1.3621967028464261,0.0808120370414977,4016.0
0,15275,1.3647343564785586,0.0808296795452649,4016.0
0,15300,1.3673768003273887,0.0808156884812514,4016.0
0,15325,1.3699814762404587,0.0808088148695853,4016.0
0,15350,1.3725761219455772,0.0808072804504602,4016.0
0,15375,1.3751674766569988,0.0808069266228872,4016.0
0,15400,1.3777618854700335,0.0808060330053503,4016.0
0,15425,1.3803577197740318,0.0808052061672679,4016.0
0,15450,1.3829548689023101,0.0808044342393374,4016.0
0,15475,1.3855534360402815,0.0808036796161117,4016.0
0,15500,1.3881533991965318,0.0808029444699673,4016.0
0,15525,1.3907547353647365,0.0808022292237393,4016.0
0,15550,1.3933574212684223,0.0808015348807456,4016.0
0,15575,1.395961437651429,0.0808008613280137,4016.0
0,15600,1.3985667653197544,0.0808002085235473,4016.0
0,15625,1.4011733854773285,0.0807995763988755,4016.0
0,15650,1.4037812796267506,0.0807989649015561,4016.0
0,15675,1.4063904296037446,0.0807983739812483,4016.0
0,15700,1.4090008175713904,0.0807978035892342,4016.0
0,15725,1.4116124309651943,0.0807972520615063,4016.0
0,15750,1.4142129655258626,0.0808006100399985,4016.0
0,15775,1.4168551078352205,0.0807842631311204,4016.0
0,15800,1.419410315699074,0.080798011222968,4016.0
0,15825,1.4220137173763916,0.0807939751782003,4016.0
0,15850,1.4246096145613159,0.0807941484740832,4016.0
0,15875,1.4272086844267156,0.0807935268926245,4016.0
0,15900,1.4298087023674686,0.0807931853535661,4016.0
0,15925,1.4324104086169427,0.0807928087752545,4016.0
0,15950,1.4350136541151575,0.0807924436628826,4016.0
0,15975,1.4376183933406532,0.0807921005295693,4016.0
0,16000,1.440224605215637,0.0807917777029034,4016.0
0,16025,1.4428322720399194,0.0807914740018116,4016.0
0,16050,1.4454413710350458,0.080791189837134,4016.0
0,16075,1.4480518813824668,0.0807909250641047,4016.0
0,16100,1.4506637823224149,0.0807906796736435,4016.0
0,16125,1.4532770535404154,0.080790453622582,4016.0
0,16150,1.4558916750927557,0.0807902468656598,4016.0
0,16175,1.4585076273899007,0.0807900593590265,4016.0
0,16200,1.461124890763368,0.0807898912068809,4016.0
0,16225,1.463744267159339,0.0807894612610198,4016.0
0,16250,1.4662990084909162,0.0808077933074238,4016.0
0,16275,1.4689508587614293,0.0807893562834207,4016.0
0,16300,1.471550975239931,0.0807873563100511,4016.0
0,16325,1.4741464338760326,0.0807887512943961,4016.0
0,16350,1.4767492553825619,0.0807882486943349,4016.0
0,16375,1.479352188535613,0.0807883575195806,4016.0
0,16400,1.4819572059025352,0.0807883318854965,4016.0
0,16425,1.4845638486605586,0.0807883318913464,4016.0
0,16450,1.4871721176080868,0.0807883565204732,4016.0
0,16475,1.489782000457945,0.0807883997994145,4016.0
